timestamp,track_id,raw_score,smoothed_val,voting_ready,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1786537005.8268504,5,0.8079,0.8121,True,184,5,638,472
1786537005.8268504,10,0.8082,0.8067,True,1,0,342,471
1786537005.9391048,5,0.7968,0.8075,True,162,3,638,471
1786537005.9391048,10,0.808,0.8071,True,2,0,338,471
1786537006.0503354,5,0.8226,0.8121,True,117,2,639,471
1786537006.0503354,10,0.8164,0.8099,True,1,0,346,470
1786537006.1615906,5,0.8058,0.8102,True,103,3,639,471
1786537006.1615906,10,0.8132,0.8109,True,1,0,338,471
1786537006.2745798,5,0.8138,0.8113,True,171,3,639,471
1786537006.2745798,10,0.8141,0.8118,True,1,0,385,472
1786537006.373711,5,0.8069,0.81,True,162,2,638,470
1786537006.373711,10,0.8263,0.8162,True,21,0,341,467
1786537006.4813797,5,0.817,0.8121,True,154,3,639,471
1786537006.4813797,10,0.798,0.8107,True,6,0,334,468
1786537006.595288,5,0.8062,0.8103,True,185,3,638,470
1786537006.595288,10,0.8035,0.8086,True,9,0,344,468
1786537006.7860746,5,0.8081,0.8096,True,196,4,638,471
1786537006.7860746,10,0.8226,0.8128,True,9,3,607,472
1786537006.8997755,5,0.8074,0.809,True,200,2,638,470
1786537006.8997755,10,0.8076,0.8112,True,10,3,639,473
1786537007.0098245,5,0.8012,0.8067,True,199,2,638,470
1786537007.0098245,10,0.811,0.8112,True,12,4,640,473
1786537007.1224258,5,0.7997,0.8046,True,198,2,638,470
1786537007.1224258,10,0.8238,0.815,True,50,3,640,472
